,Optimal_Affected_Component_Uid,Optimal_Failure,log2
2460,_SE9lYOcdEeet0YmmfbMwkw,CF1,5.6843
2461,_SE9lYOcdEeet0YmmfbMwkw,CF1,5.6843
2462,_SE9lYOcdEeet0YmmfbMwkw,CF1,5.6843
2463,_SE9lYOcdEeet0YmmfbMwkw,CF1,5.6843
2464,_SE9lYOcdEeet0YmmfbMwkw,CF1,5.6843
2465,_SE9lYOcdEeet0YmmfbMwkw,CF1,5.6843
2466,_SFESrecdEeet0YmmfbMwkw,CF2,3.7939
2467,_SFESrecdEeet0YmmfbMwkw,CF2,3.7939
2468,_SFESrecdEeet0YmmfbMwkw,CF2,3.7939
2469,_SFACPucdEeet0YmmfbMwkw,CF2,3.5610000000000004
2470,_SFACPucdEeet0YmmfbMwkw,CF2,3.5610000000000004
2471,_SFACPucdEeet0YmmfbMwkw,CF2,3.5610000000000004
2472,_SE-MF-cdEeet0YmmfbMwkw,CF2,3.5239999999999996
2473,_SE-MF-cdEeet0YmmfbMwkw,CF2,3.5239999999999996
2474,_SE-MF-cdEeet0YmmfbMwkw,CF2,3.5239999999999996
2475,_SFGItOcdEeet0YmmfbMwkw,CF1,3.9999
2476,_SFGItOcdEeet0YmmfbMwkw,CF1,3.9999
2477,_SFGItOcdEeet0YmmfbMwkw,CF1,3.9999
2478,_SFLB3ucdEeet0YmmfbMwkw,CF2,3.056
2479,_SFLB3ucdEeet0YmmfbMwkw,CF2,3.056
2480,_SFLB3ucdEeet0YmmfbMwkw,CF2,3.056
2481,_SFDsX-cdEeet0YmmfbMwkw,CF1,5.7583
2482,_SFDsX-cdEeet0YmmfbMwkw,CF1,5.7583
2483,_SFDsX-cdEeet0YmmfbMwkw,CF1,5.7583
